pair_ID	entailment_judgment	relatedness_score
3809	NEUTRAL	0.285714285714
3814	NEUTRAL	0.5
3820	NEUTRAL	0.5
3821	NEUTRAL	0.2
3823	ENTAILMENT	0.75
3825	ENTAILMENT	1.0
3826	NEUTRAL	0.5
3827	ENTAILMENT	1.0
3828	NEUTRAL	0.5
3831	ENTAILMENT	1.0
3834	ENTAILMENT	0.8
3836	ENTAILMENT	0.571428571429
3838	NEUTRAL	0.5
3839	NEUTRAL	0.285714285714
3840	ENTAILMENT	0.6
3844	NEUTRAL	0.5
3845	NEUTRAL	0.333333333333
3846	ENTAILMENT	1.0
3847	ENTAILMENT	0.6
3852	NEUTRAL	0.166666666667
3853	ENTAILMENT	0.666666666667
3856	ENTAILMENT	0.833333333333
3857	ENTAILMENT	0.857142857143
3860	NEUTRAL	0.285714285714
3864	NEUTRAL	0.333333333333
3866	NEUTRAL	0.4
3868	NEUTRAL	0.5
3869	ENTAILMENT	0.75
3870	NEUTRAL	0.2
3871	NEUTRAL	0.2
3872	NEUTRAL	0.2
3873	CONTRADICTION	0.0
3874	NEUTRAL	0.25
3882	ENTAILMENT	0.571428571429
3883	NEUTRAL	0.285714285714
3884	ENTAILMENT	0.571428571429
3885	NEUTRAL	0.5
3886	NEUTRAL	0.5
3887	ENTAILMENT	0.666666666667
3892	NEUTRAL	0.25
3893	NEUTRAL	0.5
3895	NEUTRAL	0.5
3898	CONTRADICTION	0.0
3899	NEUTRAL	0.25
3901	CONTRADICTION	0.0
3904	ENTAILMENT	0.666666666667
3905	ENTAILMENT	0.833333333333
3908	NEUTRAL	0.25
3912	ENTAILMENT	0.6
3914	ENTAILMENT	0.8
3915	ENTAILMENT	0.8
3917	NEUTRAL	0.4
3920	NEUTRAL	0.4
3921	ENTAILMENT	0.777777777778
3924	ENTAILMENT	0.8125
3929	NEUTRAL	0.222222222222
3930	NEUTRAL	0.461538461538
3934	ENTAILMENT	1.0
3935	ENTAILMENT	0.6
3936	ENTAILMENT	0.8
3938	NEUTRAL	0.4
3939	NEUTRAL	0.5
3940	NEUTRAL	0.5
3942	NEUTRAL	0.5
3943	ENTAILMENT	0.625
3947	ENTAILMENT	0.714285714286
3948	ENTAILMENT	0.666666666667
3949	ENTAILMENT	0.625
3951	ENTAILMENT	0.857142857143
3955	ENTAILMENT	0.888888888889
3956	NEUTRAL	0.333333333333
3957	NEUTRAL	0.444444444444
3958	NEUTRAL	0.444444444444
3961	NEUTRAL	0.25
3970	NEUTRAL	0.2
3972	ENTAILMENT	0.75
3973	ENTAILMENT	0.6
3976	CONTRADICTION	0.0
3980	ENTAILMENT	0.666666666667
3985	NEUTRAL	0.2
3986	NEUTRAL	0.2
3987	NEUTRAL	0.333333333333
3990	ENTAILMENT	0.75
3992	ENTAILMENT	0.8
3993	ENTAILMENT	0.714285714286
3994	NEUTRAL	0.428571428571
3995	NEUTRAL	0.2
3998	NEUTRAL	0.2
3999	NEUTRAL	0.2
4002	NEUTRAL	0.5
4004	ENTAILMENT	1.0
4007	ENTAILMENT	0.6
4012	ENTAILMENT	0.666666666667
4013	ENTAILMENT	0.833333333333
4014	ENTAILMENT	0.714285714286
4017	ENTAILMENT	1.0
4020	ENTAILMENT	0.8
4021	ENTAILMENT	0.666666666667
4028	ENTAILMENT	0.777777777778
4033	NEUTRAL	0.333333333333
4034	NEUTRAL	0.428571428571
4036	ENTAILMENT	1.0
4037	ENTAILMENT	0.714285714286
4038	NEUTRAL	0.4
4040	CONTRADICTION	0.0
4041	CONTRADICTION	0.0
4043	NEUTRAL	0.142857142857
4045	NEUTRAL	0.5
4046	NEUTRAL	0.333333333333
4047	ENTAILMENT	0.8
4049	NEUTRAL	0.4
4050	NEUTRAL	0.333333333333
4056	ENTAILMENT	1.0
4058	ENTAILMENT	0.75
4061	NEUTRAL	0.5
4062	ENTAILMENT	0.75
4063	ENTAILMENT	0.888888888889
4065	ENTAILMENT	0.625
4068	NEUTRAL	0.25
4069	NEUTRAL	0.125
4071	NEUTRAL	0.333333333333
4072	NEUTRAL	0.25
4074	NEUTRAL	0.4
4076	ENTAILMENT	0.75
4083	ENTAILMENT	0.666666666667
4084	ENTAILMENT	1.0
4085	NEUTRAL	0.4
4087	ENTAILMENT	0.6
4088	NEUTRAL	0.5
4090	ENTAILMENT	0.666666666667
4094	CONTRADICTION	0.0
4100	ENTAILMENT	0.666666666667
4102	NEUTRAL	0.333333333333
4105	NEUTRAL	0.333333333333
4108	ENTAILMENT	0.6
4109	NEUTRAL	0.4
4112	NEUTRAL	0.4
4113	NEUTRAL	0.166666666667
4115	NEUTRAL	0.5
4117	ENTAILMENT	0.8
4118	ENTAILMENT	0.8
4119	ENTAILMENT	0.833333333333
4120	ENTAILMENT	0.8
4123	NEUTRAL	0.4
4125	NEUTRAL	0.4
4126	NEUTRAL	0.4
4127	ENTAILMENT	0.75
4132	ENTAILMENT	0.75
4134	NEUTRAL	0.5
4136	NEUTRAL	0.5
4137	ENTAILMENT	0.75
4141	NEUTRAL	0.285714285714
4142	NEUTRAL	0.5
4145	ENTAILMENT	0.75
4146	ENTAILMENT	0.666666666667
4147	NEUTRAL	0.5
4148	ENTAILMENT	0.75
4149	NEUTRAL	0.25
4152	NEUTRAL	0.333333333333
4154	NEUTRAL	0.5
4162	NEUTRAL	0.5
4163	ENTAILMENT	0.8
4165	ENTAILMENT	0.875
4168	NEUTRAL	0.333333333333
4173	ENTAILMENT	0.6
4174	NEUTRAL	0.5
4176	NEUTRAL	0.166666666667
4178	NEUTRAL	0.5
4179	NEUTRAL	0.2
4181	ENTAILMENT	0.666666666667
4183	ENTAILMENT	0.6
4185	ENTAILMENT	0.8
4193	NEUTRAL	0.5
4194	ENTAILMENT	0.666666666667
4195	NEUTRAL	0.5
4197	NEUTRAL	0.25
4199	NEUTRAL	0.25
4202	ENTAILMENT	0.666666666667
4205	NEUTRAL	0.4
4207	NEUTRAL	0.4
4209	NEUTRAL	0.4
4212	ENTAILMENT	0.833333333333
4213	ENTAILMENT	0.833333333333
4214	NEUTRAL	0.166666666667
4216	CONTRADICTION	0.0
4219	ENTAILMENT	0.666666666667
4220	NEUTRAL	0.5
4221	ENTAILMENT	0.833333333333
4223	NEUTRAL	0.166666666667
4228	NEUTRAL	0.5
4231	ENTAILMENT	0.75
4232	NEUTRAL	0.4
4235	NEUTRAL	0.4
4236	ENTAILMENT	0.6
4238	ENTAILMENT	0.6
4239	ENTAILMENT	0.571428571429
4242	NEUTRAL	0.285714285714
4244	NEUTRAL	0.4
4246	NEUTRAL	0.2
4247	NEUTRAL	0.5
4248	ENTAILMENT	0.714285714286
4251	NEUTRAL	0.142857142857
4252	NEUTRAL	0.222222222222
4253	NEUTRAL	0.333333333333
4254	NEUTRAL	0.166666666667
4257	NEUTRAL	0.4
4259	NEUTRAL	0.4
4260	ENTAILMENT	0.8
4265	NEUTRAL	0.2
4266	ENTAILMENT	0.857142857143
4267	ENTAILMENT	0.777777777778
4269	ENTAILMENT	0.857142857143
4272	ENTAILMENT	0.714285714286
4274	ENTAILMENT	0.571428571429
4275	NEUTRAL	0.5
4277	ENTAILMENT	0.875
4279	NEUTRAL	0.5
4280	ENTAILMENT	0.666666666667
4282	ENTAILMENT	0.571428571429
4283	ENTAILMENT	0.571428571429
4284	ENTAILMENT	0.6
4287	ENTAILMENT	0.75
4289	NEUTRAL	0.2
4290	ENTAILMENT	0.75
4291	NEUTRAL	0.285714285714
4295	ENTAILMENT	0.75
4301	NEUTRAL	0.5
4304	NEUTRAL	0.5
4305	ENTAILMENT	0.75
4306	CONTRADICTION	0.0
4307	CONTRADICTION	0.0
4308	CONTRADICTION	0.0
4312	ENTAILMENT	0.6
4315	CONTRADICTION	0.0
4316	ENTAILMENT	0.666666666667
4318	NEUTRAL	0.2
4320	NEUTRAL	0.333333333333
4322	ENTAILMENT	0.666666666667
4323	NEUTRAL	0.5
4325	ENTAILMENT	0.666666666667
4328	ENTAILMENT	0.666666666667
4329	NEUTRAL	0.333333333333
4338	NEUTRAL	0.2
4339	NEUTRAL	0.333333333333
4340	CONTRADICTION	0.0
4341	NEUTRAL	0.333333333333
4344	NEUTRAL	0.4
4346	NEUTRAL	0.2
4347	NEUTRAL	0.2
4348	CONTRADICTION	0.0
4349	NEUTRAL	0.2
4350	NEUTRAL	0.333333333333
4351	ENTAILMENT	0.666666666667
4354	ENTAILMENT	0.666666666667
4357	CONTRADICTION	0.0
4359	CONTRADICTION	0.0
4361	ENTAILMENT	0.6
4363	ENTAILMENT	0.666666666667
4364	ENTAILMENT	0.75
4365	CONTRADICTION	0.0
4369	NEUTRAL	0.142857142857
4370	NEUTRAL	0.333333333333
4377	CONTRADICTION	0.0
4378	NEUTRAL	0.25
4379	NEUTRAL	0.333333333333
4381	ENTAILMENT	0.666666666667
4382	ENTAILMENT	1.0
4386	NEUTRAL	0.4
4387	ENTAILMENT	0.666666666667
4390	ENTAILMENT	0.75
4392	ENTAILMENT	0.6
4393	NEUTRAL	0.333333333333
4394	NEUTRAL	0.4
4395	NEUTRAL	0.2
4396	NEUTRAL	0.4
4398	NEUTRAL	0.5
4401	ENTAILMENT	0.8
4407	ENTAILMENT	0.75
4408	ENTAILMENT	0.875
4410	ENTAILMENT	0.666666666667
4412	NEUTRAL	0.125
4414	NEUTRAL	0.444444444444
4417	ENTAILMENT	0.75
4418	ENTAILMENT	0.636363636364
4426	ENTAILMENT	0.75
4431	NEUTRAL	0.25
4432	NEUTRAL	0.5
4439	CONTRADICTION	0.0
4440	CONTRADICTION	0.0
4442	CONTRADICTION	0.0
4443	ENTAILMENT	0.75
4445	NEUTRAL	0.25
4446	ENTAILMENT	0.8
4447	NEUTRAL	0.25
4454	ENTAILMENT	0.6
4457	NEUTRAL	0.4
4458	NEUTRAL	0.25
4464	ENTAILMENT	0.875
4468	NEUTRAL	0.125
4469	NEUTRAL	0.125
4471	ENTAILMENT	0.75
4472	ENTAILMENT	0.571428571429
4473	ENTAILMENT	0.8
4481	ENTAILMENT	0.571428571429
4486	CONTRADICTION	0.0
4487	CONTRADICTION	0.0
4490	ENTAILMENT	0.75
4497	ENTAILMENT	0.75
4498	ENTAILMENT	0.8
4501	ENTAILMENT	1.0
4503	CONTRADICTION	0.0
4507	CONTRADICTION	0.0
4509	ENTAILMENT	0.6
4511	ENTAILMENT	0.777777777778
4513	NEUTRAL	0.111111111111
4514	NEUTRAL	0.142857142857
4515	NEUTRAL	0.142857142857
4516	NEUTRAL	0.142857142857
4517	NEUTRAL	0.4
4522	NEUTRAL	0.4
4523	NEUTRAL	0.2
4524	NEUTRAL	0.4
4525	ENTAILMENT	0.666666666667
4526	ENTAILMENT	0.666666666667
4529	ENTAILMENT	0.6
4534	NEUTRAL	0.333333333333
4540	NEUTRAL	0.25
4541	NEUTRAL	0.142857142857
4544	NEUTRAL	0.4
4549	NEUTRAL	0.4
4551	NEUTRAL	0.4
4553	ENTAILMENT	0.666666666667
4556	ENTAILMENT	0.777777777778
4558	NEUTRAL	0.222222222222
4559	NEUTRAL	0.285714285714
4562	NEUTRAL	0.5
4564	ENTAILMENT	0.75
4565	ENTAILMENT	0.8
4567	ENTAILMENT	0.6
4569	ENTAILMENT	0.6
4570	ENTAILMENT	0.75
4573	ENTAILMENT	0.8
4574	ENTAILMENT	0.8
4579	NEUTRAL	0.166666666667
4580	NEUTRAL	0.4
4581	ENTAILMENT	0.75
4585	ENTAILMENT	0.6
4590	NEUTRAL	0.5
4595	CONTRADICTION	0.0
4596	CONTRADICTION	0.0
4597	CONTRADICTION	0.0
4601	ENTAILMENT	0.714285714286
4605	ENTAILMENT	0.6
4606	ENTAILMENT	0.6
4611	ENTAILMENT	0.666666666667
4612	ENTAILMENT	0.6
4616	ENTAILMENT	0.8
4617	ENTAILMENT	0.714285714286
4619	ENTAILMENT	0.875
4626	ENTAILMENT	0.6
4630	CONTRADICTION	0.0
4632	CONTRADICTION	0.0
4633	CONTRADICTION	0.0
4634	NEUTRAL	0.4
4635	ENTAILMENT	0.6
4636	NEUTRAL	0.4
4637	ENTAILMENT	0.6
4643	ENTAILMENT	0.8
4644	ENTAILMENT	0.714285714286
4646	NEUTRAL	0.5
4648	NEUTRAL	0.4
4651	ENTAILMENT	0.833333333333
4652	NEUTRAL	0.5
4653	ENTAILMENT	0.666666666667
4656	NEUTRAL	0.166666666667
4659	NEUTRAL	0.166666666667
4660	NEUTRAL	0.166666666667
4662	ENTAILMENT	0.6
4663	NEUTRAL	0.5
4664	ENTAILMENT	0.666666666667
4665	NEUTRAL	0.166666666667
4666	NEUTRAL	0.166666666667
4668	NEUTRAL	0.2
4669	NEUTRAL	0.25
4671	ENTAILMENT	0.857142857143
4673	ENTAILMENT	0.8
4674	ENTAILMENT	0.9
4679	NEUTRAL	0.5
4680	NEUTRAL	0.5
4681	ENTAILMENT	0.75
4683	ENTAILMENT	0.666666666667
4685	NEUTRAL	0.25
4686	NEUTRAL	0.5
4687	NEUTRAL	0.25
4688	NEUTRAL	0.4
4689	NEUTRAL	0.5
4696	NEUTRAL	0.2
4697	NEUTRAL	0.142857142857
4699	ENTAILMENT	0.857142857143
4700	ENTAILMENT	0.875
4701	ENTAILMENT	0.75
4702	ENTAILMENT	0.625
4710	ENTAILMENT	0.9
4711	ENTAILMENT	0.666666666667
4712	NEUTRAL	0.3
4713	NEUTRAL	0.125
4716	NEUTRAL	0.333333333333
4717	NEUTRAL	0.4
4718	ENTAILMENT	0.6
4720	ENTAILMENT	0.75
4724	NEUTRAL	0.2
4725	NEUTRAL	0.2
4728	ENTAILMENT	0.8
4729	ENTAILMENT	0.714285714286
4731	ENTAILMENT	0.714285714286
4735	NEUTRAL	0.428571428571
4740	ENTAILMENT	0.833333333333
4742	NEUTRAL	0.333333333333
4743	NEUTRAL	0.333333333333
4745	NEUTRAL	0.4
4746	NEUTRAL	0.285714285714
4752	NEUTRAL	0.333333333333
4753	NEUTRAL	0.333333333333
4756	NEUTRAL	0.333333333333
4759	ENTAILMENT	0.666666666667
4760	ENTAILMENT	0.75
4761	NEUTRAL	0.166666666667
4762	CONTRADICTION	0.0
4763	CONTRADICTION	0.0
4764	NEUTRAL	0.25
4766	ENTAILMENT	0.666666666667
4769	ENTAILMENT	0.666666666667
4771	NEUTRAL	0.166666666667
4774	NEUTRAL	0.166666666667
4777	ENTAILMENT	0.75
4780	NEUTRAL	0.5
4782	ENTAILMENT	0.6
4788	NEUTRAL	0.166666666667
4790	NEUTRAL	0.142857142857
4793	NEUTRAL	0.5
4794	ENTAILMENT	0.75
4795	NEUTRAL	0.4
4796	ENTAILMENT	0.6
4797	NEUTRAL	0.2
4798	NEUTRAL	0.4
4799	NEUTRAL	0.25
4800	NEUTRAL	0.5
4802	ENTAILMENT	0.571428571429
4805	ENTAILMENT	0.625
4806	ENTAILMENT	0.75
4807	ENTAILMENT	1.0
4808	NEUTRAL	0.25
4810	NEUTRAL	0.333333333333
4811	NEUTRAL	0.285714285714
4812	NEUTRAL	0.285714285714
4813	NEUTRAL	0.333333333333
4815	ENTAILMENT	0.75
4817	NEUTRAL	0.5
4819	NEUTRAL	0.166666666667
4820	NEUTRAL	0.166666666667
4821	NEUTRAL	0.5
4822	NEUTRAL	0.166666666667
4825	ENTAILMENT	0.75
4826	ENTAILMENT	0.8
4832	NEUTRAL	0.4
4836	ENTAILMENT	0.6
4839	NEUTRAL	0.25
4842	NEUTRAL	0.5
4844	NEUTRAL	0.4
4845	ENTAILMENT	0.6
4847	NEUTRAL	0.2
4848	NEUTRAL	0.166666666667
4849	NEUTRAL	0.142857142857
4853	ENTAILMENT	0.571428571429
4855	CONTRADICTION	0.0
4857	CONTRADICTION	0.0
4858	NEUTRAL	0.2
4859	NEUTRAL	0.2
4860	NEUTRAL	0.5
4863	NEUTRAL	0.5
4867	CONTRADICTION	0.0
4869	ENTAILMENT	0.666666666667
4872	ENTAILMENT	0.75
4874	NEUTRAL	0.25
4877	NEUTRAL	0.333333333333
4879	ENTAILMENT	0.714285714286
4880	ENTAILMENT	0.8
4881	ENTAILMENT	0.833333333333
4882	NEUTRAL	0.4
4883	NEUTRAL	0.5
4885	NEUTRAL	0.428571428571
4886	ENTAILMENT	0.6
4888	ENTAILMENT	0.714285714286
4898	ENTAILMENT	0.666666666667
4900	NEUTRAL	0.333333333333
4901	NEUTRAL	0.2
4903	NEUTRAL	0.2
4905	ENTAILMENT	0.666666666667
4911	CONTRADICTION	0.0
4912	CONTRADICTION	0.0
4913	CONTRADICTION	0.0
4918	NEUTRAL	0.333333333333
4919	NEUTRAL	0.428571428571
4921	ENTAILMENT	0.6
4922	ENTAILMENT	0.6
4926	ENTAILMENT	0.833333333333
4928	NEUTRAL	0.142857142857
4929	NEUTRAL	0.142857142857
4932	ENTAILMENT	0.8
4933	ENTAILMENT	0.8
4937	ENTAILMENT	0.833333333333
4938	NEUTRAL	0.4
4940	NEUTRAL	0.333333333333
4941	NEUTRAL	0.2
4942	NEUTRAL	0.4
4944	NEUTRAL	0.4
4946	ENTAILMENT	0.833333333333
4947	ENTAILMENT	0.75
4948	ENTAILMENT	0.666666666667
4949	CONTRADICTION	0.0
4950	CONTRADICTION	0.0
4951	CONTRADICTION	0.0
4953	CONTRADICTION	0.0
4954	ENTAILMENT	0.75
4957	ENTAILMENT	0.833333333333
4959	NEUTRAL	0.25
4960	CONTRADICTION	0.0
4961	NEUTRAL	0.181818181818
4964	ENTAILMENT	0.75
4965	ENTAILMENT	0.666666666667
4967	NEUTRAL	0.333333333333
4968	NEUTRAL	0.2
4970	NEUTRAL	0.25
4971	NEUTRAL	0.333333333333
4974	NEUTRAL	0.5
4975	ENTAILMENT	0.666666666667
4977	CONTRADICTION	0.0
4978	CONTRADICTION	0.0
4981	NEUTRAL	0.4
4982	ENTAILMENT	0.6
4985	NEUTRAL	0.2
4989	NEUTRAL	0.333333333333
4990	NEUTRAL	0.5
4991	ENTAILMENT	0.666666666667
4992	NEUTRAL	0.4
4996	CONTRADICTION	0.0
4997	CONTRADICTION	0.0
4998	CONTRADICTION	0.0
5000	ENTAILMENT	0.909090909091
5002	ENTAILMENT	0.833333333333
5005	NEUTRAL	0.384615384615
5007	NEUTRAL	0.454545454545
5010	NEUTRAL	0.5
5011	ENTAILMENT	0.666666666667
5012	NEUTRAL	0.333333333333
5014	NEUTRAL	0.5
5015	NEUTRAL	0.333333333333
5017	ENTAILMENT	0.625
5018	ENTAILMENT	0.833333333333
5022	NEUTRAL	0.285714285714
5023	NEUTRAL	0.333333333333
5024	NEUTRAL	0.25
5025	NEUTRAL	0.333333333333
5026	NEUTRAL	0.333333333333
5027	NEUTRAL	0.333333333333
5031	ENTAILMENT	0.571428571429
5032	ENTAILMENT	0.75
5033	NEUTRAL	0.5
5037	ENTAILMENT	0.6
5039	ENTAILMENT	0.666666666667
5040	ENTAILMENT	0.6
5045	CONTRADICTION	0.0
5046	NEUTRAL	0.2
5048	NEUTRAL	0.5
5049	ENTAILMENT	0.8
5050	NEUTRAL	0.4
5053	NEUTRAL	0.2
5056	NEUTRAL	0.25
5058	ENTAILMENT	0.6
5060	ENTAILMENT	0.6
5064	NEUTRAL	0.4
5072	CONTRADICTION	0.0
5073	CONTRADICTION	0.0
5074	CONTRADICTION	0.0
5078	ENTAILMENT	0.6
5079	CONTRADICTION	0.0
5080	NEUTRAL	0.2
5081	CONTRADICTION	0.0
5083	NEUTRAL	0.333333333333
5085	ENTAILMENT	0.666666666667
5086	ENTAILMENT	0.833333333333
5089	NEUTRAL	0.166666666667
5091	NEUTRAL	0.166666666667
5092	NEUTRAL	0.166666666667
5096	ENTAILMENT	0.8
5097	CONTRADICTION	0.0
5100	CONTRADICTION	0.0
5102	NEUTRAL	0.5
5105	ENTAILMENT	0.6
5107	NEUTRAL	0.4
5109	NEUTRAL	0.25
5114	ENTAILMENT	0.833333333333
5115	CONTRADICTION	0.0
5116	CONTRADICTION	0.0
5117	CONTRADICTION	0.0
5121	ENTAILMENT	0.6
5123	ENTAILMENT	0.6
5124	NEUTRAL	0.2
5125	NEUTRAL	0.2
5127	NEUTRAL	0.2
5132	ENTAILMENT	0.75
5133	NEUTRAL	0.5
5134	NEUTRAL	0.5
5135	ENTAILMENT	0.666666666667
5136	NEUTRAL	0.5
5137	ENTAILMENT	0.666666666667
5139	ENTAILMENT	0.666666666667
5141	ENTAILMENT	0.8
5142	NEUTRAL	0.2
5145	NEUTRAL	0.166666666667
5147	ENTAILMENT	0.8
5149	ENTAILMENT	0.75
5153	CONTRADICTION	0.0
5154	CONTRADICTION	0.0
5155	CONTRADICTION	0.0
5160	NEUTRAL	0.333333333333
5161	NEUTRAL	0.333333333333
5163	NEUTRAL	0.125
5166	ENTAILMENT	0.714285714286
5167	NEUTRAL	0.333333333333
5169	NEUTRAL	0.166666666667
5171	NEUTRAL	0.333333333333
5175	ENTAILMENT	0.666666666667
5176	NEUTRAL	0.5
5177	ENTAILMENT	0.8
5178	NEUTRAL	0.333333333333
5186	ENTAILMENT	0.666666666667
5187	CONTRADICTION	0.0
5189	CONTRADICTION	0.0
5191	CONTRADICTION	0.0
5195	CONTRADICTION	0.0
5197	CONTRADICTION	0.0
5198	CONTRADICTION	0.0
5199	CONTRADICTION	0.0
5201	ENTAILMENT	0.7
5204	ENTAILMENT	0.833333333333
5208	NEUTRAL	0.285714285714
5212	ENTAILMENT	0.6
5215	CONTRADICTION	0.0
5216	CONTRADICTION	0.0
5219	NEUTRAL	0.5
5220	ENTAILMENT	0.6
5223	NEUTRAL	0.25
5225	NEUTRAL	0.2
5226	NEUTRAL	0.4
5227	NEUTRAL	0.4
5231	ENTAILMENT	0.75
5232	NEUTRAL	0.25
5234	NEUTRAL	0.333333333333
5236	NEUTRAL	0.25
5238	ENTAILMENT	0.75
5239	ENTAILMENT	0.875
5242	NEUTRAL	0.125
5244	NEUTRAL	0.125
5246	NEUTRAL	0.4
5247	ENTAILMENT	0.666666666667
5248	ENTAILMENT	0.75
5249	ENTAILMENT	0.75
5251	NEUTRAL	0.25
5253	NEUTRAL	0.25
5254	NEUTRAL	0.25
5258	ENTAILMENT	0.75
5260	NEUTRAL	0.5
5261	NEUTRAL	0.2
5262	NEUTRAL	0.4
5263	ENTAILMENT	0.666666666667
5264	NEUTRAL	0.4
5267	ENTAILMENT	0.8
5269	ENTAILMENT	0.8
5276	ENTAILMENT	0.8
5277	NEUTRAL	0.428571428571
5278	NEUTRAL	0.4
5282	ENTAILMENT	0.8
5288	ENTAILMENT	0.6
5291	ENTAILMENT	0.6
5294	ENTAILMENT	0.75
5296	CONTRADICTION	0.0
5298	NEUTRAL	0.25
5303	ENTAILMENT	0.75
5304	NEUTRAL	0.2
5306	NEUTRAL	0.166666666667
5311	NEUTRAL	0.5
5313	NEUTRAL	0.166666666667
5314	NEUTRAL	0.25
5317	NEUTRAL	0.5
5318	NEUTRAL	0.4
5319	ENTAILMENT	0.75
5321	ENTAILMENT	0.75
5324	CONTRADICTION	0.0
5325	NEUTRAL	0.25
5327	ENTAILMENT	0.75
5333	ENTAILMENT	0.75
5334	ENTAILMENT	0.75
5338	ENTAILMENT	0.666666666667
5340	NEUTRAL	0.285714285714
5341	NEUTRAL	0.285714285714
5342	NEUTRAL	0.285714285714
5345	NEUTRAL	0.4
5346	ENTAILMENT	0.6
5347	NEUTRAL	0.5
5348	ENTAILMENT	0.75
5350	ENTAILMENT	0.75
5351	NEUTRAL	0.4
5356	NEUTRAL	0.4
5357	ENTAILMENT	0.6
5358	NEUTRAL	0.2
5359	NEUTRAL	0.4
5361	NEUTRAL	0.5
5362	ENTAILMENT	0.666666666667
5369	NEUTRAL	0.2
5370	NEUTRAL	0.2
5372	ENTAILMENT	0.666666666667
5376	CONTRADICTION	0.0
5377	CONTRADICTION	0.0
5378	CONTRADICTION	0.0
5379	CONTRADICTION	0.0
5380	CONTRADICTION	0.0
5383	NEUTRAL	0.4
5384	ENTAILMENT	0.6
5385	NEUTRAL	0.2
5387	NEUTRAL	0.166666666667
5389	ENTAILMENT	0.666666666667
5391	ENTAILMENT	0.666666666667
5393	ENTAILMENT	0.833333333333
5395	NEUTRAL	0.333333333333
5397	NEUTRAL	0.166666666667
5398	NEUTRAL	0.333333333333
5399	NEUTRAL	0.5
5401	NEUTRAL	0.5
5404	NEUTRAL	0.142857142857
5405	NEUTRAL	0.125
5406	NEUTRAL	0.166666666667
5407	NEUTRAL	0.2
5409	ENTAILMENT	0.75
5411	ENTAILMENT	0.857142857143
5414	NEUTRAL	0.166666666667
5415	NEUTRAL	0.333333333333
5419	ENTAILMENT	0.666666666667
5420	ENTAILMENT	0.6
5423	CONTRADICTION	0.0
5426	ENTAILMENT	0.666666666667
5427	ENTAILMENT	0.6
5429	ENTAILMENT	0.75
5432	ENTAILMENT	0.666666666667
5434	ENTAILMENT	0.666666666667
5435	ENTAILMENT	0.6
5436	ENTAILMENT	0.8
5437	ENTAILMENT	0.666666666667
5439	NEUTRAL	0.333333333333
5440	NEUTRAL	0.5
5443	ENTAILMENT	0.6
5446	NEUTRAL	0.4
5447	ENTAILMENT	0.75
5449	NEUTRAL	0.5
5455	NEUTRAL	0.4
5456	ENTAILMENT	0.666666666667
5457	NEUTRAL	0.2
5458	ENTAILMENT	1.0
5459	NEUTRAL	0.25
5460	NEUTRAL	0.5
5462	ENTAILMENT	0.666666666667
5463	ENTAILMENT	0.6
5464	NEUTRAL	0.4
5466	CONTRADICTION	0.0
5467	NEUTRAL	0.2
5468	NEUTRAL	0.333333333333
5471	ENTAILMENT	0.8
5474	ENTAILMENT	0.75
5476	NEUTRAL	0.2
5477	NEUTRAL	0.2
5478	NEUTRAL	0.166666666667
5480	ENTAILMENT	0.833333333333
5483	ENTAILMENT	0.8
5487	NEUTRAL	0.142857142857
5489	ENTAILMENT	0.666666666667
5491	NEUTRAL	0.333333333333
5492	ENTAILMENT	0.75
5495	CONTRADICTION	0.0
5496	NEUTRAL	0.2
5497	NEUTRAL	0.333333333333
5500	ENTAILMENT	0.666666666667
5501	ENTAILMENT	0.6
5502	NEUTRAL	0.333333333333
5503	NEUTRAL	0.2
5504	NEUTRAL	0.333333333333
5505	CONTRADICTION	0.0
5507	NEUTRAL	0.4
5510	ENTAILMENT	0.666666666667
5512	NEUTRAL	0.333333333333
5513	NEUTRAL	0.2
5514	NEUTRAL	0.4
5518	ENTAILMENT	0.75
5520	NEUTRAL	0.142857142857
5521	NEUTRAL	0.142857142857
5522	NEUTRAL	0.5
5523	NEUTRAL	0.25
5525	ENTAILMENT	0.666666666667
5526	ENTAILMENT	0.6
5530	NEUTRAL	0.5
5531	NEUTRAL	0.333333333333
5532	NEUTRAL	0.4
5533	ENTAILMENT	0.666666666667
5534	ENTAILMENT	0.714285714286
5535	ENTAILMENT	0.875
5537	ENTAILMENT	0.8
5538	ENTAILMENT	0.571428571429
5545	ENTAILMENT	0.666666666667
5546	ENTAILMENT	0.833333333333
5548	NEUTRAL	0.166666666667
5549	NEUTRAL	0.2
5552	ENTAILMENT	0.8
5553	ENTAILMENT	0.8
5554	ENTAILMENT	0.666666666667
5555	ENTAILMENT	0.666666666667
5556	CONTRADICTION	0.0
5558	CONTRADICTION	0.0
5560	CONTRADICTION	0.0
5561	NEUTRAL	0.4
5563	ENTAILMENT	0.75
5565	NEUTRAL	0.25
5568	NEUTRAL	0.4
5569	NEUTRAL	0.5
5575	NEUTRAL	0.181818181818
5580	ENTAILMENT	0.666666666667
5582	ENTAILMENT	0.8
5584	NEUTRAL	0.2
5586	NEUTRAL	0.333333333333
5587	NEUTRAL	0.4
5591	ENTAILMENT	0.75
5593	NEUTRAL	0.5
5595	ENTAILMENT	0.666666666667
5602	NEUTRAL	0.25
5603	NEUTRAL	0.5
5604	NEUTRAL	0.25
5607	ENTAILMENT	0.75
