pair_ID	relatedness_score	entailment_judgment
4804    2.755385    NaN
4809    2.952766    NaN
4818    3.051877    NaN
4827    3.575660    NaN
4828    3.184540    NaN
4829    3.268289    NaN
4830    2.892746    NaN
4833    2.310885    NaN
4834    3.136563    NaN
4835    3.327621    NaN
4837    2.021696    NaN
4838    2.660968    NaN
4840    2.887991    NaN
4841    2.461275    NaN
4846    2.638438    NaN
4850    2.758518    NaN
4854    2.667569    NaN
4856    1.905516    NaN
4861    3.267813    NaN
4862    2.647274    NaN
4864    2.492235    NaN
4865    2.127363    NaN
4868    2.497640    NaN
4870    2.840018    NaN
4871    3.298930    NaN
4873    3.215633    NaN
4875    3.433355    NaN
4876    2.534629    NaN
4878    3.556619    NaN
4884    3.250529    NaN
4887    3.157252    NaN
4889    3.783877    NaN
4890    3.287541    NaN
4892    2.030304    NaN
4893    2.223509    NaN
4894    2.510871    NaN
4895    3.106292    NaN
4896    3.383476    NaN
4897    3.272773    NaN
4899    3.515253    NaN
4902    2.555697    NaN
4904    2.125961    NaN
4906    3.100875    NaN
4907    2.843593    NaN
4908    3.099456    NaN
4909    2.208764    NaN
4910    1.895348    NaN
4914    3.473836    NaN
4917    3.272900    NaN
4923    3.744948    NaN
4924    3.381522    NaN
4925    3.387965    NaN
4927    2.703706    NaN
4930    2.391680    NaN
4931    2.603611    NaN
4935    3.727865    NaN
4936    2.680696    NaN
4939    3.090165    NaN
4943    3.451696    NaN
4945    3.262231    NaN
4952    2.635605    NaN
4955    2.645858    NaN
4956    2.830691    NaN
4958    2.593008    NaN
4962    2.763104    NaN
4969    3.285082    NaN
4972    3.003427    NaN
4973    2.745623    NaN
4976    2.463714    NaN
4979    1.924294    NaN
4980    1.884855    NaN
4984    2.987345    NaN
4986    2.892194    NaN
4987    3.312558    NaN
4988    2.695848    NaN
4993    3.621565    NaN
4994    2.714589    NaN
4995    1.966473    NaN
4999    3.047025    NaN
5001    3.767166    NaN
5004    2.676075    NaN
5006    3.101673    NaN
5008    3.651468    NaN
5009    3.430228    NaN
5013    2.673195    NaN
5016    2.977225    NaN
5019    3.347407    NaN
5020    3.228272    NaN
5021    3.225364    NaN
5028    3.395510    NaN
5029    3.465768    NaN
5034    2.422919    NaN
5035    3.295395    NaN
5036    3.361111    NaN
5038    3.576312    NaN
5041    2.798874    NaN
5042    3.102904    NaN
5043    2.879018    NaN
5044    3.267937    NaN
5054    2.996260    NaN
5055    2.270681    NaN
5057    3.353483    NaN
5059    3.176584    NaN
5061    3.152234    NaN
5062    2.962162    NaN
5063    3.445809    NaN
5065    3.393786    NaN
5066    2.906317    NaN
5067    2.769302    NaN
5068    3.352844    NaN
5069    3.566894    NaN
5070    2.294565    NaN
5071    1.908742    NaN
5075    2.886948    NaN
5076    2.875830    NaN
5077    2.908778    NaN
5084    3.718547    NaN
5087    3.422348    NaN
5088    3.086542    NaN
5090    3.043821    NaN
5093    3.295799    NaN
5094    3.241011    NaN
5095    3.467265    NaN
5098    2.524572    NaN
5099    2.492315    NaN
5101    2.408154    NaN
5103    3.691584    NaN
5104    3.065478    NaN
5106    2.866535    NaN
5108    2.500987    NaN
5111    3.360224    NaN
5112    2.471455    NaN
5118    1.953050    NaN
5120    2.852243    NaN
5122    2.882157    NaN
5126    2.578925    NaN
5128    2.620758    NaN
5129    3.746478    NaN
5130    3.130660    NaN
5131    3.219771    NaN
5138    3.289791    NaN
5140    2.905070    NaN
5143    2.633259    NaN
5144    2.151310    NaN
5146    2.750316    NaN
5150    2.522214    NaN
5151    2.413780    NaN
5152    2.172407    NaN
5156    3.766649    NaN
5157    3.443902    NaN
5158    3.321682    NaN
5159    3.158292    NaN
5162    2.939554    NaN
5164    2.995691    NaN
5165    3.255794    NaN
5168    3.227822    NaN
5170    2.454876    NaN
5172    1.885720    NaN
5173    2.393993    NaN
5174    2.553819    NaN
5179    3.407671    NaN
5180    2.376893    NaN
5181    3.266930    NaN
5182    3.250364    NaN
5183    2.910831    NaN
5184    3.417699    NaN
5185    3.169731    NaN
5188    2.543241    NaN
5190    2.731971    NaN
5192    2.627344    NaN
5193    3.021973    NaN
5194    3.647591    NaN
5196    2.066019    NaN
5200    2.259721    NaN
5202    2.787345    NaN
5205    3.880338    NaN
5207    2.739235    NaN
5209    2.609519    NaN
5210    3.156664    NaN
5211    3.289361    NaN
5213    3.253477    NaN
5214    1.869657    NaN
5217    1.966116    NaN
5218    1.948728    NaN
5221    3.187838    NaN
5222    3.147855    NaN
5224    2.260419    NaN
5228    2.682885    NaN
5229    3.892214    NaN
5230    3.731729    NaN
5233    2.481792    NaN
5235    2.281647    NaN
5237    3.457938    NaN
5240    3.486447    NaN
5241    2.473465    NaN
5243    2.373339    NaN
5245    2.268540    NaN
5250    2.730347    NaN
5252    1.956706    NaN
5255    3.224616    NaN
5257    3.598280    NaN
5259    2.820279    NaN
5265    3.402526    NaN
5266    3.452626    NaN
5268    3.498180    NaN
5270    3.127569    NaN
5271    3.513311    NaN
5272    3.507061    NaN
5273    3.330609    NaN
5274    3.145030    NaN
5275    3.330038    NaN
5279    3.299227    NaN
5280    3.421227    NaN
5281    3.285057    NaN
5283    3.249347    NaN
5284    3.312011    NaN
5285    3.355323    NaN
5286    3.185304    NaN
5287    3.212537    NaN
5289    3.004678    NaN
5290    3.810646    NaN
5292    3.358972    NaN
5293    3.050708    NaN
5295    2.106768    NaN
5297    2.366813    NaN
5299    2.127495    NaN
5300    3.265870    NaN
5301    3.357313    NaN
5302    2.924920    NaN
5305    2.820606    NaN
5307    2.721141    NaN
5308    2.748583    NaN
5309    3.628199    NaN
5312    3.426514    NaN
5315    2.740095    NaN
5316    3.421727    NaN
5320    3.137903    NaN
5322    2.086961    NaN
5323    2.405211    NaN
5326    3.120671    NaN
5328    3.418094    NaN
5330    3.268556    NaN
5331    3.307035    NaN
5332    2.720550    NaN
5336    3.387968    NaN
5337    3.429182    NaN
5339    2.919906    NaN
5343    2.321868    NaN
5344    3.069735    NaN
5353    3.711631    NaN
5354    2.968057    NaN
5355    3.449122    NaN
5360    2.834071    NaN
5364    3.083403    NaN
5365    3.316490    NaN
5366    2.865383    NaN
5367    2.205597    NaN
5368    3.579917    NaN
5371    3.168572    NaN
5375    3.511297    NaN
5381    3.276596    NaN
5382    3.393307    NaN
5386    2.954906    NaN
5388    2.981025    NaN
5390    3.603399    NaN
5392    3.322889    NaN
5394    2.820614    NaN
5396    3.014345    NaN
5400    3.271307    NaN
5402    3.074661    NaN
5403    3.352027    NaN
5408    2.827627    NaN
5410    2.611008    NaN
5412    2.418177    NaN
5413    2.911426    NaN
5416    2.629845    NaN
5417    3.193597    NaN
5418    3.140122    NaN
5421    2.050542    NaN
5422    2.619270    NaN
5424    3.050484    NaN
5425    3.131734    NaN
5428    3.427748    NaN
5430    3.205694    NaN
5431    3.368544    NaN
5433    3.506749    NaN
5438    3.719910    NaN
5441    2.000136    NaN
5442    2.737011    NaN
5444    2.643796    NaN
5445    3.047104    NaN
5448    2.784611    NaN
5450    2.611422    NaN
5451    2.818348    NaN
5452    2.955835    NaN
5453    2.615463    NaN
5465    3.663284    NaN
5469    2.251992    NaN
5470    3.048994    NaN
5472    3.194432    NaN
5473    3.141347    NaN
5475    2.538500    NaN
5479    2.937131    NaN
5481    2.784794    NaN
5482    3.271774    NaN
5484    3.693405    NaN
5485    2.706947    NaN
5486    3.315181    NaN
5488    2.877389    NaN
5490    3.383897    NaN
5493    3.016397    NaN
5494    2.049767    NaN
5499    3.095077    NaN
5506    2.020208    NaN
5508    3.354873    NaN
5509    3.349507    NaN
5511    3.056234    NaN
5515    3.256272    NaN
5516    3.644218    NaN
5517    3.441833    NaN
5519    3.301008    NaN
5524    2.435738    NaN
5527    3.428742    NaN
5528    3.031009    NaN
5529    3.041696    NaN
5536    3.176922    NaN
5539    2.464267    NaN
5541    2.860710    NaN
5542    2.567444    NaN
5543    3.714038    NaN
5544    2.899529    NaN
5547    2.454520    NaN
5550    3.194221    NaN
5551    1.885982    NaN
5557    2.522001    NaN
5559    2.996596    NaN
5562    3.718042    NaN
5564    3.111341    NaN
5566    3.028051    NaN
5567    3.374403    NaN
5570    3.233167    NaN
5571    3.225749    NaN
5572    3.459482    NaN
5573    3.132482    NaN
5574    2.788782    NaN
5576    2.884840    NaN
5577    2.008461    NaN
5578    3.159818    NaN
5579    3.259391    NaN
5581    3.769328    NaN
5583    3.089161    NaN
5585    2.966133    NaN
5589    3.049822    NaN
5590    3.056435    NaN
5592    2.647206    NaN
5594    2.817485    NaN
5596    3.047766    NaN
5597    2.580281    NaN
5598    3.307827    NaN
5599    2.534085    NaN
5600    2.905241    NaN
5601    2.491867    NaN
5605    2.518232    NaN
5606    2.680375    NaN
5611    1.933552    NaN
5616    3.114260    NaN
5622    2.854510    NaN
5625    3.152124    NaN
5626    2.594364    NaN
5628    3.197430    NaN
5629    2.401681    NaN
5630    2.519519    NaN
5631    2.423747    NaN
5635    2.507898    NaN
5636    3.346027    NaN
5638    3.220089    NaN
5639    2.690658    NaN
5644    3.308535    NaN
5648    2.357899    NaN
5649    3.119571    NaN
5650    3.772131    NaN
5652    3.058095    NaN
5654    3.330755    NaN
5655    2.005432    NaN
5658    2.042036    NaN
5660    3.322408    NaN
5661    3.702072    NaN
5662    3.325098    NaN
5665    3.033256    NaN
5666    2.866347    NaN
5667    3.672164    NaN
5669    3.362994    NaN
5670    3.219734    NaN
5672    3.310454    NaN
5673    3.317992    NaN
5674    3.285723    NaN
5681    3.338768    NaN
5682    3.198740    NaN
5684    2.826351    NaN
5685    2.949451    NaN
5686    3.435866    NaN
5688    3.361966    NaN
5689    3.440626    NaN
5690    3.249468    NaN
5692    2.369010    NaN
5699    3.266370    NaN
5700    3.308099    NaN
5702    3.404832    NaN
5703    3.306270    NaN
5704    3.333789    NaN
5705    3.096525    NaN
5707    2.912493    NaN
5708    3.650095    NaN
5709    2.429874    NaN
5711    2.153231    NaN
5713    2.739445    NaN
5714    3.790594    NaN
5715    3.501818    NaN
5716    3.219263    NaN
5719    3.073416    NaN
5720    3.088095    NaN
5721    3.569313    NaN
5723    3.044200    NaN
5724    2.734773    NaN
5726    3.318144    NaN
5727    3.495824    NaN
5729    3.104452    NaN
5730    2.428511    NaN
5731    2.730747    NaN
5734    3.374958    NaN
5735    2.606433    NaN
5738    2.238229    NaN
5743    3.354178    NaN
5746    3.253338    NaN
5748    3.242658    NaN
5754    2.970130    NaN
5757    2.993935    NaN
5759    3.010287    NaN
5760    3.787183    NaN
5763    3.328053    NaN
5766    2.490860    NaN
5767    2.484353    NaN
5769    2.591433    NaN
5771    2.853444    NaN
5774    2.476766    NaN
5775    2.115949    NaN
5778    3.160358    NaN
5780    3.512457    NaN
5782    3.356326    NaN
5783    3.127023    NaN
5784    2.743355    NaN
5785    2.967090    NaN
5786    2.812315    NaN
5789    3.073003    NaN
5790    2.907690    NaN
5793    2.522588    NaN
5795    3.049886    NaN
5796    3.124813    NaN
5798    1.983340    NaN
5800    3.085894    NaN
5802    2.570684    NaN
5803    2.439249    NaN
5804    2.339456    NaN
5805    2.471512    NaN
5807    3.260665    NaN
5808    3.500562    NaN
5809    3.562216    NaN
5814    2.713426    NaN
5817    3.233455    NaN
5818    3.138016    NaN
5827    3.057544    NaN
5830    3.232660    NaN
5831    2.800745    NaN
5832    2.655622    NaN
5833    3.211563    NaN
5837    2.879654    NaN
5838    2.955993    NaN
5840    2.771844    NaN
5843    3.100944    NaN
5844    2.849255    NaN
5849    2.916417    NaN
5854    3.243585    NaN
5856    3.787520    NaN
5858    2.929845    NaN
5862    3.566333    NaN
5863    3.712563    NaN
5866    2.155352    NaN
5868    2.282825    NaN
5869    3.228584    NaN
5870    3.727489    NaN
5871    3.186876    NaN
5873    3.489012    NaN
5877    3.629039    NaN
5878    3.053728    NaN
5880    2.913020    NaN
5881    2.923521    NaN
5884    2.828851    NaN
5888    3.400667    NaN
5889    3.240530    NaN
5891    2.365437    NaN
5892    2.037504    NaN
5893    1.917949    NaN
5896    3.504582    NaN
5897    3.792519    NaN
5903    2.328669    NaN
5908    3.191927    NaN
5910    2.283470    NaN
5912    2.494353    NaN
5913    2.347004    NaN
5915    3.028172    NaN
5916    3.104219    NaN
5917    3.355334    NaN
5921    2.073567    NaN
5925    2.598928    NaN
5926    2.533337    NaN
5927    1.913985    NaN
5929    2.012585    NaN
5932    3.499441    NaN
5933    3.056700    NaN
5934    3.197332    NaN
5935    3.406287    NaN
5939    2.620468    NaN
5940    2.205021    NaN
5942    3.390533    NaN
5945    3.393528    NaN
5946    2.672074    NaN
5949    3.036125    NaN
5950    2.609941    NaN
5951    3.314207    NaN
5953    3.064916    NaN
5954    3.370732    NaN
5957    3.040390    NaN
5958    2.947567    NaN
5959    2.718604    NaN
5961    3.504156    NaN
5962    2.758509    NaN
5963    3.781822    NaN
5967    1.997685    NaN
5969    1.979868    NaN
5971    2.710249    NaN
5972    3.135879    NaN
5973    3.145627    NaN
5974    3.187212    NaN
5980    3.580909    NaN
5981    2.161724    NaN
5984    3.725466    NaN
5985    3.155070    NaN
5993    2.507716    NaN
5994    3.219331    NaN
5995    3.460715    NaN
5997    3.055947    NaN
5998    2.562047    NaN
5999    2.493723    NaN
6002    2.600386    NaN
6003    3.394813    NaN
6004    3.044771    NaN
6008    3.151218    NaN
6009    2.592691    NaN
6010    3.260583    NaN
6011    2.108541    NaN
6012    2.267648    NaN
6013    2.590446    NaN
6016    2.727533    NaN
6018    2.950292    NaN
6019    3.197569    NaN
6021    3.242101    NaN
6023    2.653812    NaN
6024    2.958801    NaN
6025    3.120774    NaN
6026    3.091014    NaN
6031    2.528890    NaN
6033    2.520260    NaN
6034    3.584825    NaN
6036    3.436108    NaN
6039    2.014136    NaN
6040    3.093585    NaN
6043    2.343701    NaN
6046    3.485865    NaN
6048    2.785807    NaN
6049    2.536258    NaN
6055    2.598450    NaN
6057    3.100388    NaN
6058    2.089130    NaN
6059    2.995123    NaN
6062    2.400282    NaN
6063    3.397381    NaN
6064    2.628706    NaN
6066    3.398354    NaN
6067    3.611041    NaN
6069    3.074882    NaN
6070    2.476907    NaN
6071    2.417735    NaN
6073    2.432330    NaN
6074    3.688124    NaN
6076    3.639443    NaN
6079    2.920998    NaN
6081    3.456408    NaN
6087    2.428973    NaN
6089    2.444549    NaN
6090    2.547011    NaN
6091    3.278855    NaN
6094    3.219322    NaN
6097    2.812801    NaN
6100    1.987995    NaN
6102    3.570213    NaN
6107    2.470803    NaN
6110    2.648061    NaN
6111    2.907273    NaN
6113    2.986166    NaN
6114    2.453147    NaN
6115    3.528551    NaN
6116    3.898525    NaN
6118    3.763977    NaN
6121    2.747316    NaN
6124    3.368224    NaN
6125    3.796169    NaN
6126    3.734486    NaN
6129    3.607167    NaN
6130    3.262599    NaN
6132    3.127173    NaN
6134    3.176446    NaN
6138    2.396370    NaN
6139    2.413460    NaN
6140    2.262997    NaN
6141    2.650779    NaN
6142    2.221458    NaN
6143    2.923216    NaN
6148    1.930558    NaN
6149    2.450587    NaN
6151    2.861188    NaN
6156    2.331340    NaN
6162    3.202238    NaN
6163    3.774795    NaN
6165    2.764887    NaN
6166    3.080950    NaN
6167    3.172523    NaN
6168    3.006189    NaN
6172    2.749433    NaN
6173    2.960451    NaN
6177    2.449197    NaN
6181    2.529039    NaN
6182    2.639165    NaN
6184    2.750278    NaN
6189    3.110718    NaN
6190    2.906197    NaN
6192    3.847305    NaN
6196    2.341167    NaN
6201    3.345297    NaN
6204    2.902275    NaN
6207    2.317529    NaN
6210    3.155396    NaN
6216    3.197221    NaN
6217    3.884011    NaN
6220    3.263607    NaN
6221    3.283600    NaN
6222    2.691881    NaN
6223    3.345795    NaN
6226    2.172891    NaN
6227    2.504902    NaN
6229    2.507652    NaN
6230    3.147497    NaN
6235    1.911713    NaN
6237    2.770673    NaN
6238    3.043258    NaN
6240    2.881462    NaN
6244    2.519934    NaN
6245    1.994094    NaN
6247    2.348453    NaN
6251    3.045788    NaN
6252    2.387185    NaN
6254    2.598468    NaN
6255    2.576564    NaN
6256    3.659287    NaN
6257    2.889070    NaN
6260    3.019200    NaN
6261    3.850513    NaN
6262    3.841132    NaN
6264    2.922531    NaN
6265    3.473845    NaN
6268    3.378348    NaN
6269    3.140972    NaN
6270    3.797815    NaN
6271    3.385469    NaN
6273    2.723125    NaN
6274    3.022443    NaN
6275    2.597571    NaN
6276    2.339379    NaN
6277    3.344912    NaN
6279    3.114281    NaN
6281    3.327762    NaN
6282    2.831020    NaN
6283    3.657361    NaN
6284    3.239257    NaN
6285    3.658544    NaN
6289    3.374216    NaN
6294    1.876325    NaN
6296    1.903444    NaN
6298    2.639302    NaN
6303    2.444462    NaN
6304    1.854395    NaN
6312    2.263177    NaN
6314    2.346374    NaN
6320    2.502861    NaN
6322    2.363638    NaN
6323    2.697500    NaN
6324    3.686019    NaN
6325    3.744503    NaN
6328    3.396778    NaN
6329    3.081127    NaN
6331    2.669584    NaN
6332    2.846617    NaN
6339    3.297655    NaN
6340    3.387961    NaN
6341    2.602392    NaN
6343    3.327051    NaN
6351    2.761119    NaN
6352    3.607931    NaN
6354    3.173419    NaN
6355    2.941224    NaN
6356    3.683697    NaN
6361    3.376785    NaN
6364    3.420251    NaN
6365    3.035701    NaN
6367    3.333647    NaN
6369    2.992729    NaN
6371    2.466633    NaN
6374    2.867872    NaN
6376    3.558324    NaN
6378    3.141884    NaN
6379    2.842514    NaN
6380    2.645623    NaN
6383    2.735064    NaN
6384    3.003456    NaN
6388    3.402218    NaN
6389    3.353349    NaN
6391    2.946815    NaN
6393    2.926167    NaN
6398    3.192404    NaN
6399    3.497823    NaN
6400    3.233858    NaN
6401    3.447877    NaN
6403    3.489931    NaN
6406    3.068982    NaN
6408    3.595842    NaN
6409    2.088193    NaN
6410    2.239294    NaN
6413    2.073891    NaN
6414    1.844066    NaN
6415    3.465086    NaN
6416    3.133051    NaN
6418    2.520998    NaN
6422    2.998146    NaN
6425    2.945049    NaN
6427    3.669152    NaN
6428    3.308805    NaN
6430    3.627383    NaN
6431    2.858290    NaN
6433    2.645603    NaN
6435    2.074902    NaN
6436    2.147357    NaN
6437    3.689569    NaN
6438    2.550312    NaN
6439    3.372960    NaN
6440    3.174214    NaN
6441    2.841516    NaN
6442    1.979428    NaN
6445    2.677847    NaN
6446    3.398240    NaN
6449    3.770383    NaN
6451    2.421019    NaN
6453    2.842164    NaN
6455    2.730022    NaN
6456    3.001422    NaN
6457    3.235940    NaN
6459    3.657020    NaN
6461    2.740542    NaN
6462    2.025176    NaN
6464    1.963338    NaN
6465    2.609282    NaN
6466    2.734662    NaN
6472    2.978189    NaN
6473    2.627082    NaN
6474    3.063542    NaN
6475    2.114679    NaN
6476    2.823283    NaN
6479    3.235890    NaN
6481    3.548898    NaN
6483    3.162285    NaN
6484    2.571257    NaN
6485    3.391859    NaN
6486    3.768353    NaN
6487    2.669048    NaN
6490    2.490203    NaN
6492    1.958686    NaN
6493    1.873909    NaN
6494    1.865592    NaN
6498    3.468721    NaN
6501    2.593282    NaN
6502    2.810141    NaN
6503    2.401811    NaN
6504    2.251804    NaN
6505    2.563955    NaN
6507    2.837521    NaN
6509    3.346569    NaN
6512    2.915980    NaN
6515    2.649563    NaN
6516    3.247566    NaN
6518    2.970511    NaN
6519    3.328974    NaN
6520    3.099054    NaN
6522    3.401355    NaN
6523    2.549399    NaN
6524    2.598693    NaN
6525    2.950485    NaN
6526    3.757988    NaN
6528    3.880588    NaN
6530    2.733562    NaN
6533    2.747141    NaN
6534    2.730815    NaN
6537    2.955008    NaN
6538    2.775308    NaN
6541    3.855395    NaN
6542    3.123312    NaN
6547    3.375053    NaN
6551    2.475329    NaN
6553    2.823797    NaN
6556    2.698001    NaN
6560    2.663711    NaN
6561    2.496957    NaN
6562    2.508477    NaN
6564    3.188089    NaN
6570    2.610700    NaN
6571    2.704282    NaN
6573    2.531705    NaN
6574    2.663712    NaN
6581    3.162272    NaN
6583    2.707223    NaN
6585    2.912649    NaN
6586    3.889677    NaN
6587    3.324559    NaN
6594    3.311948    NaN
6596    3.504208    NaN
6601    3.128067    NaN
6602    2.634270    NaN
6608    3.023286    NaN
6609    2.775062    NaN
6611    3.542453    NaN
6612    3.609967    NaN
6613    3.242154    NaN
6616    2.986699    NaN
6621    3.402754    NaN
6622    3.161196    NaN
6623    3.501378    NaN
6624    2.028036    NaN
6627    2.016166    NaN
6628    1.914673    NaN
6629    3.441986    NaN
6630    3.430753    NaN
6633    2.995348    NaN
6636    2.134007    NaN
6637    1.951230    NaN
6639    2.960312    NaN
6641    3.173761    NaN
6642    3.465078    NaN
6643    2.761728    NaN
6645    2.607637    NaN
6650    2.456629    NaN
6651    3.594059    NaN
6652    3.388015    NaN
6653    2.580687    NaN
6654    1.882698    NaN
6655    1.996282    NaN
6660    3.747922    NaN
6661    3.307841    NaN
6662    3.667200    NaN
6663    3.385506    NaN
6666    2.796075    NaN
6667    2.516725    NaN
6668    2.914974    NaN
6672    3.798928    NaN
6676    1.977713    NaN
6677    2.506749    NaN
6679    3.000273    NaN
6680    3.790761    NaN
6681    2.661528    NaN
6682    3.050667    NaN
6685    2.423712    NaN
6686    2.807139    NaN
6689    3.340089    NaN
6690    2.524297    NaN
6691    2.025494    NaN
6693    1.990113    NaN
6699    2.857915    NaN
6702    2.884570    NaN
6703    2.043341    NaN
6704    2.182446    NaN
6706    2.647732    NaN
6707    3.135018    NaN
6708    2.858634    NaN
6710    3.337018    NaN
6712    2.028007    NaN
6713    2.519773    NaN
6716    3.462511    NaN
6718    3.791456    NaN
6719    3.408300    NaN
6722    3.576730    NaN
6724    3.613647    NaN
6726    2.990569    NaN
6727    3.395620    NaN
6730    2.542143    NaN
6732    1.879761    NaN
6734    3.386794    NaN
6737    3.385194    NaN
6739    3.100789    NaN
6741    2.549438    NaN
6743    2.499559    NaN
6744    2.618649    NaN
6749    3.200174    NaN
6751    3.069587    NaN
6753    3.155769    NaN
6755    3.754476    NaN
6759    3.216348    NaN
6763    3.568945    NaN
6767    2.922818    NaN
6774    3.339409    NaN
6776    3.389255    NaN
6779    3.111769    NaN
6780    3.129493    NaN
6782    3.100950    NaN
6783    3.875800    NaN
6785    3.281927    NaN
6786    3.448082    NaN
6787    2.999134    NaN
6788    2.689865    NaN
6790    2.487571    NaN
6792    3.768300    NaN
6793    2.541403    NaN
6794    3.772768    NaN
6795    3.298163    NaN
6796    2.007232    NaN
6797    2.487684    NaN
6798    2.212298    NaN
6801    3.337233    NaN
6803    3.172442    NaN
6806    2.041197    NaN
6807    3.014774    NaN
6808    2.639308    NaN
6809    2.681522    NaN
6811    1.947744    NaN
6815    2.670779    NaN
6817    2.511922    NaN
6818    2.553720    NaN
6820    2.935814    NaN
6821    3.077482    NaN
6823    2.781147    NaN
6826    3.248530    NaN
6827    2.149279    NaN
6828    2.668688    NaN
6829    2.576909    NaN
6831    3.089826    NaN
6832    3.567577    NaN
6835    3.581647    NaN
6836    2.070619    NaN
6837    2.455588    NaN
6838    2.084067    NaN
6839    2.745656    NaN
6841    2.619016    NaN
6842    3.913786    NaN
6844    3.314800    NaN
6846    1.875399    NaN
6848    2.313048    NaN
6850    2.905919    NaN
6852    3.161353    NaN
6853    3.249138    NaN
6854    3.734699    NaN
6856    3.217926    NaN
6858    2.374286    NaN
6859    2.010779    NaN
6860    2.898219    NaN
6861    3.245820    NaN
6864    2.942338    NaN
6867    3.065148    NaN
6871    3.283238    NaN
6872    3.442956    NaN
6873    3.280035    NaN
6874    2.716511    NaN
6876    3.063718    NaN
6878    2.954507    NaN
6881    3.699664    NaN
6882    3.168384    NaN
6883    2.399661    NaN
6886    3.087016    NaN
6888    3.397594    NaN
6889    3.396567    NaN
6891    3.694393    NaN
6892    2.957972    NaN
6893    2.261614    NaN
6895    3.101174    NaN
6898    3.603446    NaN
6900    3.380139    NaN
6904    3.069370    NaN
6906    3.371018    NaN
6908    3.772078    NaN
6909    3.397980    NaN
6910    3.353877    NaN
6911    3.374670    NaN
6915    3.803114    NaN
6916    3.262310    NaN
6917    3.590629    NaN
6925    3.121359    NaN
6926    3.747295    NaN
6928    3.244608    NaN
6929    3.403671    NaN
6930    2.843538    NaN
6933    2.700207    NaN
6935    3.656909    NaN
6936    3.266433    NaN
6937    3.790400    NaN
6938    3.362607    NaN
6939    3.316750    NaN
6941    2.839918    NaN
6943    1.861021    NaN
6944    1.899228    NaN
6949    3.427614    NaN
6951    3.342491    NaN
6952    2.724351    NaN
6953    2.165858    NaN
6954    2.915206    NaN
6956    2.804084    NaN
6959    3.742019    NaN
6960    3.802471    NaN
6962    1.965005    NaN
6963    1.848945    NaN
6965    2.517561    NaN
6967    1.971937    NaN
6972    3.758993    NaN
6973    2.850238    NaN
6976    2.932793    NaN
6977    2.025785    NaN
6984    3.102508    NaN
6985    3.043300    NaN
6986    3.216953    NaN
6988    3.723303    NaN
6989    3.338555    NaN
6990    3.024552    NaN
6999    3.507896    NaN
7003    3.013400    NaN
7010    3.301104    NaN
7011    3.431915    NaN
7012    3.578565    NaN
7014    3.795751    NaN
7015    3.457473    NaN
7017    2.812790    NaN
7023    1.954253    NaN
7024    2.031987    NaN
7029    3.286572    NaN
7030    2.210552    NaN
7031    3.156962    NaN
7032    2.670200    NaN
7033    2.954734    NaN
7034    2.223217    NaN
7036    2.918900    NaN
7037    3.247285    NaN
7038    2.779424    NaN
7039    3.402140    NaN
7041    2.730885    NaN
7042    1.854873    NaN
7046    3.200588    NaN
7047    3.042239    NaN
7048    3.156811    NaN
7049    3.239308    NaN
7050    2.418213    NaN
7051    2.574924    NaN
7052    2.643941    NaN
7053    2.677743    NaN
7055    3.363742    NaN
7057    3.495478    NaN
7059    3.125445    NaN
7062    3.080142    NaN
7065    3.453979    NaN
7067    3.575396    NaN
7068    2.612801    NaN
7069    2.130132    NaN
7071    2.244644    NaN
7072    2.064658    NaN
7073    3.429983    NaN
7075    3.210628    NaN
7076    3.269978    NaN
7078    2.512666    NaN
7079    3.013974    NaN
7080    2.910226    NaN
7089    2.611105    NaN
7091    2.569415    NaN
7095    3.259217    NaN
7096    3.202618    NaN
7097    2.670782    NaN
7098    2.633816    NaN
7102    3.579051    NaN
7106    2.928042    NaN
7107    2.266512    NaN
7109    3.152312    NaN
7111    3.258142    NaN
7112    2.374643    NaN
7113    2.832884    NaN
7114    3.266323    NaN
7115    3.107587    NaN
7117    2.625081    NaN
7122    3.533493    NaN
7128    3.055886    NaN
7129    3.350422    NaN
7130    3.072265    NaN
7131    3.636001    NaN
7132    3.240359    NaN
7134    3.685447    NaN
7135    3.720937    NaN
7136    2.514937    NaN
7137    2.563914    NaN
7140    2.965485    NaN
7141    3.009938    NaN
7142    3.508240    NaN
7146    3.272599    NaN
7147    2.491915    NaN
7148    2.511274    NaN
7149    2.477283    NaN
7151    3.250461    NaN
7152    2.393391    NaN
7154    2.786363    NaN
7157    2.802770    NaN
7158    2.755527    NaN
7159    2.797313    NaN
7160    3.236544    NaN
7162    3.362346    NaN
7163    2.801757    NaN
7167    3.146690    NaN
7168    2.742788    NaN
7169    2.931351    NaN
7170    2.970290    NaN
7171    2.823122    NaN
7172    2.846743    NaN
7173    3.413564    NaN
7174    3.475266    NaN
7175    3.316567    NaN
7176    2.963739    NaN
7177    2.956237    NaN
7178    3.251000    NaN
7179    2.798499    NaN
7180    2.208128    NaN
7181    2.548937    NaN
7182    3.398567    NaN
7183    3.391024    NaN
7184    3.224237    NaN
7187    2.466685    NaN
7188    2.606635    NaN
7190    2.430036    NaN
7191    2.887600    NaN
7192    2.545354    NaN
7193    2.941721    NaN
7194    2.684252    NaN
7195    3.763469    NaN
7197    2.577375    NaN
7198    2.970931    NaN
7199    3.807738    NaN
7201    3.355102    NaN
7202    3.726284    NaN
