pair_ID	relatedness_score	entailment_judgment
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9755	2.516396	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9756	2.526599	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9761	3.786514	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9762	3.096545	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9767	2.273836	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9768	2.177252	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9772	1.969980	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9775	2.496725	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9777	2.533143	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9779	1.855600	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9781	3.086004	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9782	2.346376	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9783	2.328957	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9785	2.289691	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9787	2.468341	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9790	2.029404	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9791	2.182101	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9792	3.058802	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9793	2.428071	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9794	2.912081	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9796	2.363354	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9797	2.076487	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9798	2.052823	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9802	2.519596	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9804	1.960447	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9807	2.898716	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9808	2.252513	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9809	2.620969	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9810	2.407793	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9812	2.358731	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9813	2.678381	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9818	2.528675	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9819	1.872705	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9823	3.330069	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9824	2.359232	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9826	1.858073	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9828	2.364192	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9830	2.074158	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9831	2.615320	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9832	3.261713	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9833	2.240589	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9834	2.016869	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9835	2.347411	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9837	2.767087	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9842	2.154002	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9845	1.861851	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9848	1.976718	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9849	3.009918	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9850	2.427886	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9852	2.259738	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9854	2.035043	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9855	3.027937	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9857	2.835155	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9858	2.240227	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9861	2.938005	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9862	2.627894	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9865	2.253031	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9866	2.522668	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9867	2.129844	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9871	2.440860	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9872	2.273134	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9873	2.687406	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9881	2.767555	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9883	2.054693	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9887	2.468613	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9888	2.068425	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9890	2.964022	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9891	1.989870	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9892	1.991151	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9894	3.027069	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9896	2.287246	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9898	3.635132	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9899	2.771615	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9901	3.048336	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9902	2.724008	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9906	2.502427	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9908	2.952394	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9909	2.879891	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9910	2.251492	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9913	2.017220	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9917	1.890891	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9918	2.724356	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9920	2.369617	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9923	2.411225	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9924	3.273648	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9925	2.002239	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9928	2.437798	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9929	1.889037	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9930	1.943472	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9932	2.594087	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9933	2.017267	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9937	2.594039	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9941	2.699508	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9944	2.659747	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9945	2.098173	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9946	1.986195	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9950	1.913941	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9952	2.070999	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9953	2.336999	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9954	2.616040	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9956	2.144354	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9957	1.962446	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9958	2.350560	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9959	2.497049	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9961	2.320160	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9962	2.807497	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9964	1.964996	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9965	2.945686	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9966	2.043802	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9969	2.681787	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9970	2.997822	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9971	1.963936	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9972	1.960285	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9977	2.601438	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9978	2.250774	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9979	2.512369	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9986	2.059378	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9987	2.962648	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9989	1.957272	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9990	2.012367	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9991	2.849856	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9992	2.399263	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9994	2.046010	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9995	2.029577	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	9996	1.972077	$s
78	69.000000	$s
85	84.000000	$s
82	65.000000	$s
76	
